level,M,N,seed,completionPct,compressionDistance,editDistance,densityMetric,leniencyMetric,linearityRSquared
15,6,6,866722713,0.81,0.831585,384,0.353832,0.729881,0.0101
15,6,6,868929249,0.17,0.908651,349,0.343259,0.743172,0.0107
15,6,6,870783066,0.89,0.900944,345,0.337469,0.831517,0.0047
15,6,6,871417838,0.47,0.816172,375,0.341317,0.740057,0.0029
15,6,6,873312226,0.89,0.885531,326,0.342288,0.874491,0.0002
15,6,6,874297494,0.19,0.912504,331,0.346136,0.780858,0.0110
15,6,6,874358156,0.91,0.900944,333,0.358687,0.824686,0.0004
15,6,6,874591105,0.41,0.927918,332,0.353832,0.938526,0.0158
15,6,6,875053512,0.76,0.800759,348,0.341317,0.700221,0.0001
15,6,6,877321904,0.89,0.870119,337,0.339375,0.879140,0.0266
15,6,6,878539056,0.42,0.908651,342,0.343259,0.725673,0.0162
15,6,6,879904383,0.90,0.900944,335,0.334556,0.853055,0.0143
15,6,6,885151332,0.86,0.808465,343,0.335527,0.828808,0.0256
15,6,6,886372356,0.43,0.881678,371,0.327831,0.846458,0.0134
15,6,6,890006797,0.86,0.885531,309,0.349013,0.808748,0.0123
15,6,6,890382275,0.91,0.904798,340,0.347107,0.861508,0.0617
15,6,6,891930839,0.89,0.796905,365,0.339375,0.717469,0.0001
15,6,6,894144307,0.69,0.889385,335,0.348078,0.832655,0.0296
15,6,6,894620464,0.89,0.870119,347,0.354803,0.836497,0.0806
15,6,6,894657776,0.47,0.823879,368,0.340346,0.783276,0.0805
15,6,6,902080546,0.90,0.893237,327,0.343259,0.820967,0.0293
15,6,6,903497315,0.04,0.920211,336,0.346136,0.808024,0.0399
15,6,6,904131711,0.83,0.793052,371,0.356745,0.807206,0.0281
15,6,6,904610988,0.83,0.777639,375,0.332650,0.741940,0.0115
15,6,6,905636614,0.91,0.900944,345,0.337469,0.846860,0.0219
15,6,6,906567613,0.24,0.889385,339,0.320099,0.718034,0.0047
15,6,6,908547900,0.86,0.897091,358,0.339375,0.762374,0.0000
15,6,6,909125450,0.86,0.808465,355,0.347107,0.834466,0.0608
15,6,6,909796659,0.87,0.846999,343,0.341317,0.792064,0.0004
15,6,6,909914819,0.81,0.916357,333,0.337469,0.823548,0.0006
15,6,6,909927886,0.68,0.789198,355,0.332650,0.816014,0.0619
15,6,6,91330095,0.89,0.758373,349,0.332650,0.817913,0.0048
15,6,6,915496048,0.91,0.781492,360,0.343259,0.811447,0.0256
15,6,6,915535787,0.90,0.893237,341,0.325889,0.800026,0.0282
15,6,6,916408280,0.45,0.881678,353,0.350955,0.755208,0.0001
15,6,6,91652960,0.19,0.866265,343,0.328766,0.771181,0.0046
15,6,6,922243274,0.89,0.904798,364,0.328766,0.852909,0.0028
15,6,6,928141720,0.86,0.873971,347,0.350955,0.795372,0.0957
15,6,6,931032979,0.60,0.800759,362,0.338440,0.773212,0.0106
15,6,6,933440073,0.88,0.893237,350,0.348078,0.827674,0.0018
15,6,6,933553129,0.91,0.835438,289,0.341317,0.826678,0.0044
15,6,6,933557587,0.84,0.796905,379,0.340346,0.797029,0.0003
15,6,6,935406593,0.89,0.893237,338,0.342288,0.844608,0.0787
15,6,6,935525877,0.90,0.796905,354,0.335527,0.793710,0.0097
15,6,6,937592264,0.32,0.893237,335,0.337469,0.818276,0.0071
15,6,6,940931884,0.90,0.812318,350,0.341317,0.841022,0.0975
15,6,6,945585774,0.71,0.897091,345,0.346136,0.724013,0.0080
15,6,6,945764966,0.73,0.827731,377,0.338440,0.790442,0.0640
15,6,6,957507146,0.89,0.920211,310,0.343259,0.774115,0.0051
15,6,6,958738907,0.91,0.893237,331,0.342288,0.860699,0.0238
15,6,6,959356687,0.90,0.843145,348,0.329737,0.743592,0.0021
15,6,6,959722755,0.19,0.912504,338,0.353832,0.808306,0.1421
15,6,6,960798060,0.66,0.827731,367,0.347107,0.763924,0.0205
15,6,6,960971017,0.08,0.912504,341,0.340346,0.748982,0.0017
15,6,6,967817786,0.17,0.916357,331,0.337469,0.854664,0.0346
15,6,6,969108481,0.51,0.812318,369,0.349984,0.810308,0.0151
15,6,6,969207542,0.89,0.808465,387,0.345165,0.717341,0.0060
15,6,6,970180433,0.89,0.808465,340,0.332650,0.841122,0.0217
15,6,6,972103344,0.64,0.900944,336,0.334556,0.826014,0.0215
15,6,6,972671887,0.81,0.804612,364,0.341317,0.790196,0.0000
15,6,6,975539278,0.90,0.812318,355,0.341317,0.814725,0.0531
15,6,6,980662286,0.85,0.900944,331,0.348078,0.855624,0.0392
15,6,6,98214338,0.04,0.835438,369,0.332650,0.763871,0.0050
15,6,6,982938535,0.85,0.773786,358,0.326860,0.775515,0.0237
15,6,6,983074156,0.89,0.870119,343,0.331679,0.834448,0.0109
15,6,6,983314520,0.60,0.897091,347,0.337469,0.807300,0.0133
15,6,6,988452948,0.46,0.866265,356,0.334556,0.741195,0.0027
15,6,6,991736678,0.04,0.893237,343,0.334556,0.777002,0.0345
15,6,6,994988421,0.86,0.931770,327,0.343259,0.756382,0.0078
15,6,6,996766971,0.84,0.873971,337,0.331679,0.764451,0.0245
15,14,2,1001901736,1.00,0.218910,44,0.322041,0.474801,0.0199
15,14,2,1003230641,1.00,0.218910,50,0.329737,0.469078,0.0106
15,14,2,1005755372,1.00,0.249737,32,0.314309,0.474801,0.0239
15,14,2,100632844,0.27,0.222764,50,0.329737,0.467218,0.0114
15,14,2,1006915176,1.00,0.242030,36,0.314309,0.474801,0.0278
15,14,2,1011428303,1.00,0.265150,32,0.306613,0.474801,0.0191
15,14,2,1011779109,1.00,0.238178,32,0.314309,0.474801,0.0068
15,14,2,1020955650,0.27,0.249737,32,0.306613,0.474801,0.0191
15,14,2,10232304,1.00,0.238178,38,0.314309,0.474801,0.0304
15,14,2,1024450181,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1026219253,0.27,0.253590,34,0.306613,0.474801,0.0191
15,14,2,103070305,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,103112510,0.27,0.230471,36,0.314309,0.465226,0.0186
15,14,2,1032566059,1.00,0.226617,32,0.314309,0.471202,0.0258
15,14,2,1034184460,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1037350528,1.00,0.238178,36,0.314309,0.474801,0.0173
15,14,2,1038883129,1.00,0.238178,42,0.322041,0.474801,0.0124
15,14,2,1041175705,0.24,0.222764,48,0.329737,0.467918,0.0090
15,14,2,1041737302,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1042408138,1.00,0.249737,42,0.306613,0.474801,0.0191
15,14,2,1044440417,0.27,0.242030,30,0.306613,0.474801,0.0191
15,14,2,1046915517,1.00,0.238178,34,0.314309,0.474801,0.0074
15,14,2,1048179556,1.00,0.238178,34,0.314309,0.474801,0.0016
15,14,2,1049451443,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1051406171,0.24,0.215058,40,0.322041,0.474801,0.0024
15,14,2,1052142795,1.00,0.245884,32,0.314309,0.474801,0.0135
15,14,2,1054714194,0.27,0.211204,48,0.322041,0.474801,0.0076
15,14,2,1058957375,1.00,0.215058,44,0.322041,0.474801,0.0013
15,14,2,1059898794,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1060892191,1.00,0.261296,30,0.306613,0.474801,0.0191
15,14,2,1064361061,0.27,0.215058,24,0.322041,0.474656,0.0112
15,14,2,1066219829,1.00,0.249737,36,0.314309,0.470804,0.0287
15,14,2,107233570,1.00,0.242030,38,0.314309,0.474801,0.0280
15,14,2,1073272961,1.00,0.265150,26,0.306613,0.474801,0.0191
15,14,2,107671954,1.00,0.230471,44,0.322041,0.474801,0.0000
15,14,2,107769627,0.27,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1079498953,1.00,0.265150,30,0.306613,0.474801,0.0191
15,14,2,1080834013,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1081484380,1.00,0.245884,30,0.306613,0.474801,0.0191
15,14,2,1082314175,1.00,0.226617,42,0.322041,0.457789,0.0227
15,14,2,1083707546,1.00,0.249737,32,0.314309,0.474801,0.0141
15,14,2,1089614598,0.24,0.226617,48,0.322041,0.462437,0.0034
15,14,2,1093427966,0.26,0.226617,36,0.314309,0.474801,0.0108
15,14,2,1093564805,1.00,0.226617,42,0.314309,0.474801,0.0293
15,14,2,1096826609,1.00,0.222764,42,0.322041,0.470007,0.0004
15,14,2,109722433,1.00,0.230471,44,0.322041,0.474801,0.0041
15,14,2,1097519480,1.00,0.245884,32,0.314309,0.474801,0.0046
15,14,2,1101234728,1.00,0.249737,32,0.314309,0.474801,0.0164
15,14,2,1105736783,0.24,0.253590,32,0.314309,0.474801,0.0151
15,14,2,1106503920,0.27,0.215058,44,0.322041,0.474801,0.0023
15,14,2,110711639,1.00,0.238178,46,0.314309,0.474801,0.0278
15,14,2,1108522060,1.00,0.226617,44,0.322041,0.470937,0.0487
15,14,2,1110825063,1.00,0.242030,38,0.314309,0.474801,0.0059
15,14,2,1111618686,0.24,0.245884,38,0.314309,0.474801,0.0106
15,14,2,1114116632,1.00,0.276710,36,0.306613,0.474801,0.0191
15,14,2,1114759178,1.00,0.230471,36,0.314309,0.474801,0.0037
15,14,2,1119181075,1.00,0.238178,40,0.322041,0.469078,0.0144
15,14,2,112082184,1.00,0.215058,50,0.329737,0.457075,0.0158
15,14,2,1121071924,1.00,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1125550594,0.24,0.265150,26,0.306613,0.474801,0.0191
15,14,2,1130430193,0.27,0.226617,42,0.322041,0.458718,0.0183
15,14,2,1130953896,1.00,0.242030,34,0.314309,0.465226,0.0186
15,14,2,113463153,1.00,0.269003,32,0.306613,0.474801,0.0191
15,14,2,1134735971,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,113534766,1.00,0.242030,40,0.322041,0.469078,0.0200
15,14,2,1138061863,1.00,0.234324,34,0.314309,0.474801,0.0124
15,14,2,1139066095,1.00,0.242030,40,0.322041,0.466289,0.0227
15,14,2,1142088608,1.00,0.222764,40,0.322041,0.474801,0.0137
15,14,2,1142397150,1.00,0.222764,42,0.322041,0.462437,0.0034
15,14,2,1143661877,1.00,0.226617,36,0.314309,0.474801,0.0098
15,14,2,1145786771,1.00,0.249737,36,0.314309,0.474801,0.0098
15,14,2,1146297808,1.00,0.249737,32,0.314309,0.474801,0.0186
15,14,2,1146921754,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1146966208,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1151593180,0.27,0.249737,32,0.306613,0.474801,0.0191
15,14,2,1154270363,1.00,0.249737,34,0.314309,0.474801,0.0151
15,14,2,1155196317,1.00,0.249737,34,0.306613,0.474801,0.0191
15,14,2,1159340127,1.00,0.245884,34,0.314309,0.474801,0.0164
15,14,2,1163163018,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1163985150,0.27,0.249737,24,0.306613,0.474801,0.0191
15,14,2,1164950881,1.00,0.222764,36,0.314309,0.474801,0.0026
15,14,2,1164985071,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,116667107,1.00,0.230471,38,0.314309,0.459648,0.0104
15,14,2,11696491,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1174120565,1.00,0.249737,30,0.306613,0.474801,0.0191
15,14,2,1175175259,1.00,0.257444,30,0.306613,0.474801,0.0191
15,14,2,1177487730,0.24,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1179083672,1.00,0.230471,36,0.314309,0.474801,0.0094
15,14,2,1184254978,1.00,0.253590,36,0.306613,0.474801,0.0191
15,14,2,1185675800,1.00,0.265150,26,0.306613,0.474801,0.0191
15,14,2,1188849012,1.00,0.230471,32,0.314309,0.474656,0.0187
15,14,2,1191206026,1.00,0.238178,44,0.314309,0.474801,0.0021
15,14,2,119262090,0.26,0.234324,34,0.314309,0.474801,0.0026
15,14,2,1193129330,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,119334869,1.00,0.253590,34,0.314309,0.474801,0.0158
15,14,2,119422348,1.00,0.242030,44,0.322041,0.464429,0.0259
15,14,2,1195068883,1.00,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1195816075,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1199629090,0.24,0.238178,36,0.314309,0.459648,0.0104
15,14,2,1200158203,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1200935411,1.00,0.226617,42,0.322041,0.474801,0.0064
15,14,2,1206750499,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,1207480893,1.00,0.234324,38,0.314309,0.474801,0.0195
15,14,2,1207503318,1.00,0.253590,32,0.306613,0.474801,0.0191
15,14,2,1211224596,1.00,0.257444,30,0.306613,0.474801,0.0191
15,14,2,1212306641,1.00,0.249737,50,0.322041,0.466289,0.0000
15,14,2,1213447672,1.00,0.226617,40,0.322041,0.464260,0.0249
15,14,2,1216698663,1.00,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1218956449,1.00,0.238178,24,0.306613,0.474801,0.0191
15,14,2,1219070186,0.24,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1219597899,0.27,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1220715990,1.00,0.242030,32,0.306613,0.474801,0.0191
15,14,2,1222864754,1.00,0.242030,32,0.314309,0.474801,0.0014
15,14,2,1225727581,1.00,0.222764,40,0.322041,0.474801,0.0007
15,14,2,1227049407,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1228598231,1.00,0.249737,34,0.306613,0.474801,0.0191
15,14,2,1229919910,1.00,0.238178,34,0.314309,0.465226,0.0186
15,14,2,1236046869,1.00,0.261296,38,0.306613,0.474801,0.0191
15,14,2,1238089418,1.00,0.249737,32,0.314309,0.474801,0.0141
15,14,2,1238125010,1.00,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1239333564,0.27,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1239501044,0.24,0.226617,36,0.314309,0.474801,0.0027
15,14,2,1240543185,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1240658825,1.00,0.249737,30,0.306613,0.474801,0.0191
15,14,2,1246383268,0.27,0.222764,38,0.314309,0.474801,0.0055
15,14,2,1247424055,1.00,0.234324,38,0.314309,0.474801,0.0343
15,14,2,1247698095,1.00,0.218910,36,0.314309,0.463367,0.0156
15,14,2,1253559301,0.27,0.215058,48,0.329737,0.474801,0.0078
15,14,2,1256526295,1.00,0.242030,38,0.314309,0.474801,0.0195
15,14,2,1260629221,1.00,0.249737,28,0.306613,0.474801,0.0191
15,14,2,126228815,1.00,0.238178,36,0.314309,0.474801,0.0121
15,14,2,1270043886,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1274366963,0.27,0.242030,36,0.314309,0.474801,0.0027
15,14,2,1275908440,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1276084527,0.27,0.207351,46,0.322041,0.457789,0.0193
15,14,2,1278191166,0.24,0.238178,34,0.314309,0.474801,0.0216
15,14,2,1282536370,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1282677784,1.00,0.230471,34,0.314309,0.474801,0.0108
15,14,2,1282917812,0.27,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1284301108,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1284331831,0.27,0.222764,36,0.314309,0.474801,0.0082
15,14,2,1286508618,0.27,0.238178,36,0.314309,0.474801,0.0019
15,14,2,1287655482,1.00,0.230471,32,0.314309,0.469078,0.0171
15,14,2,129014120,0.27,0.242030,34,0.306613,0.474801,0.0191
15,14,2,1290186766,0.24,0.261296,26,0.306613,0.474801,0.0191
15,14,2,129159512,1.00,0.249737,26,0.306613,0.474801,0.0191
15,14,2,1291662324,1.00,0.203497,46,0.322041,0.469078,0.0273
15,14,2,129476759,0.24,0.265150,36,0.306613,0.474801,0.0191
15,14,2,1296181786,1.00,0.253590,32,0.314309,0.474801,0.0158
15,14,2,1297513962,0.24,0.245884,22,0.306613,0.474801,0.0191
15,14,2,1297797396,1.00,0.238178,36,0.314309,0.474801,0.0048
15,14,2,1298625708,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1300281288,0.24,0.242030,36,0.314309,0.474801,0.0106
15,14,2,1300640459,0.27,0.230471,38,0.314309,0.474801,0.0057
15,14,2,1301515498,1.00,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1302929716,1.00,0.261296,32,0.306613,0.474801,0.0191
15,14,2,130343672,1.00,0.230471,50,0.322041,0.466089,0.0278
15,14,2,1307049131,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1308965385,1.00,0.230471,48,0.322041,0.474801,0.0070
15,14,2,1318750417,1.00,0.269003,26,0.306613,0.474801,0.0191
15,14,2,1319673534,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1320558199,1.00,0.253590,32,0.306613,0.474801,0.0191
15,14,2,1324459618,1.00,0.238178,40,0.314309,0.459648,0.0104
15,14,2,1329511017,1.00,0.234324,34,0.314309,0.474801,0.0239
15,14,2,1332063548,1.00,0.218910,40,0.322041,0.474801,0.0100
15,14,2,1332570787,1.00,0.234324,34,0.314309,0.474801,0.0086
15,14,2,1333968375,1.00,0.242030,34,0.314309,0.474801,0.0179
15,14,2,1343114302,1.00,0.249737,40,0.322041,0.474801,0.0261
15,14,2,1347889984,1.00,0.245884,32,0.314309,0.462437,0.0142
15,14,2,1348223692,0.24,0.249737,44,0.322041,0.467218,0.0374
15,14,2,1352070980,0.27,0.211204,28,0.322041,0.474656,0.0008
15,14,2,1352485704,1.00,0.242030,30,0.306613,0.474801,0.0191
15,14,2,1354009513,1.00,0.261296,30,0.306613,0.474801,0.0191
15,14,2,1355421571,0.27,0.229147,54,0.329737,0.467218,0.0142
15,14,2,135556410,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1357005491,1.00,0.242030,32,0.314309,0.457789,0.0082
15,14,2,1360771821,0.24,0.218910,50,0.329737,0.469078,0.0093
15,14,2,1367956351,0.27,0.226617,40,0.322041,0.460710,0.0130
15,14,2,137018277,1.00,0.226617,44,0.322041,0.471734,0.0066
15,14,2,137090769,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1372093783,1.00,0.245884,36,0.314309,0.474656,0.0275
15,14,2,1374715224,1.00,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1375961841,1.00,0.221467,52,0.329737,0.461640,0.0006
15,14,2,1377007108,1.00,0.245884,52,0.329737,0.465359,0.0000
15,14,2,1379714545,1.00,0.230471,32,0.314309,0.469078,0.0171
15,14,2,1387151890,1.00,0.234324,36,0.314309,0.474801,0.0041
15,14,2,1388888215,1.00,0.245884,32,0.314309,0.462437,0.0142
15,14,2,1390622701,1.00,0.226617,46,0.322041,0.470007,0.0048
15,14,2,1392097658,1.00,0.245884,32,0.314309,0.474801,0.0094
15,14,2,1393084344,1.00,0.257444,30,0.306613,0.474801,0.0191
15,14,2,1394987019,1.00,0.257444,30,0.306613,0.474801,0.0191
15,14,2,1398201667,1.00,0.261296,40,0.306613,0.474801,0.0191
15,14,2,1398796723,1.00,0.238178,38,0.314309,0.474801,0.0060
15,14,2,1399241903,1.00,0.253590,32,0.306613,0.474801,0.0191
15,14,2,1400211912,1.00,0.238178,40,0.322041,0.474801,0.0088
15,14,2,1400802000,1.00,0.230471,42,0.322041,0.474801,0.0013
15,14,2,1400957377,1.00,0.261296,32,0.306613,0.474801,0.0191
15,14,2,1402977266,0.24,0.238178,32,0.314309,0.474801,0.0130
15,14,2,1404672514,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1408327055,1.00,0.257444,32,0.306613,0.474801,0.0191
15,14,2,1408746282,1.00,0.238178,34,0.314309,0.474801,0.0117
15,14,2,1411037135,1.00,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1411450064,1.00,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1411612644,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1411697719,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1411843891,1.00,0.238178,36,0.314309,0.474801,0.0158
15,14,2,1413960578,1.00,0.218910,40,0.322041,0.474656,0.0258
15,14,2,1416567742,0.24,0.242030,36,0.314309,0.474801,0.0048
15,14,2,1419606687,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1423322735,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1425185211,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,142571422,1.00,0.218910,36,0.314309,0.469078,0.0171
15,14,2,1430129961,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1430824342,0.24,0.226617,38,0.314309,0.474801,0.0009
15,14,2,1440492797,1.00,0.226617,32,0.314309,0.471202,0.0258
15,14,2,1440739017,1.00,0.238178,42,0.314309,0.474801,0.0060
15,14,2,1442860858,1.00,0.207351,22,0.306613,0.474801,0.0191
15,14,2,1445201825,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1448048418,1.00,0.238178,36,0.314309,0.474801,0.0404
15,14,2,1450537522,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1451545910,1.00,0.257444,28,0.306613,0.474801,0.0191
15,14,2,145174624,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,1452271426,0.24,0.226617,46,0.314309,0.474801,0.0046
15,14,2,1460831349,0.24,0.238178,32,0.314309,0.474801,0.0101
15,14,2,146168440,1.00,0.242030,38,0.314309,0.474801,0.0019
15,14,2,1465616381,1.00,0.218910,40,0.322041,0.474801,0.0190
15,14,2,1466376568,1.00,0.234324,38,0.314309,0.474801,0.0001
15,14,2,1466552672,0.24,0.234324,34,0.314309,0.469078,0.0171
15,14,2,1470474437,0.26,0.249737,26,0.306613,0.474801,0.0191
15,14,2,1474138569,0.24,0.253590,26,0.306613,0.474801,0.0191
15,14,2,1474689114,1.00,0.245884,32,0.314309,0.474801,0.0263
15,14,2,1476371340,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,1476819682,1.00,0.222764,42,0.322041,0.469078,0.0242
15,14,2,1481164812,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,1483461119,1.00,0.261296,36,0.306613,0.474801,0.0191
15,14,2,1485784693,1.00,0.245884,28,0.306613,0.474801,0.0191
15,14,2,1486552512,1.00,0.253590,38,0.306613,0.474801,0.0191
15,14,2,148761978,1.00,0.242030,36,0.314309,0.474801,0.0072
15,14,2,1488344147,0.24,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1490206701,1.00,0.249737,34,0.306613,0.474801,0.0191
15,14,2,1490317390,1.00,0.234324,36,0.314309,0.474801,0.0021
15,14,2,1492036798,1.00,0.227834,58,0.329737,0.467218,0.0154
15,14,2,1492575841,1.00,0.234324,36,0.314309,0.470007,0.0182
15,14,2,1495195598,1.00,0.226617,34,0.314309,0.474656,0.0179
15,14,2,1497551223,1.00,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1499029792,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,150133912,0.27,0.211204,50,0.329737,0.469078,0.0022
15,14,2,1502164062,0.27,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1508843179,1.00,0.238178,34,0.314309,0.474801,0.0094
15,14,2,1509155999,1.00,0.218910,52,0.329737,0.474801,0.0048
15,14,2,1511078146,1.00,0.238178,34,0.314309,0.474801,0.0004
15,14,2,1518211367,1.00,0.238178,36,0.314309,0.474801,0.0144
15,14,2,1520091366,1.00,0.215058,48,0.329737,0.451458,0.0074
15,14,2,1520343607,0.27,0.253590,30,0.306613,0.474801,0.0191
15,14,2,1520772872,1.00,0.226617,24,0.322041,0.460578,0.0000
15,14,2,1521797734,1.00,0.242030,36,0.314309,0.474801,0.0173
15,14,2,1521857072,1.00,0.238178,34,0.314309,0.474801,0.0016
15,14,2,1523569304,1.00,0.238178,32,0.314309,0.474801,0.0121
15,14,2,1523627293,1.00,0.211204,44,0.322041,0.474801,0.0335
15,14,2,1524481216,0.24,0.234324,34,0.314309,0.458718,0.0093
15,14,2,1525351395,1.00,0.257444,34,0.306613,0.474801,0.0191
15,14,2,1525399051,0.24,0.226617,40,0.314309,0.474801,0.0037
15,14,2,1526546676,0.24,0.245884,34,0.314309,0.471734,0.0305
15,14,2,1535725715,1.00,0.218910,40,0.322041,0.470804,0.0239
15,14,2,1543987389,1.00,0.245884,44,0.314309,0.474801,0.0260
15,14,2,1545450376,1.00,0.253590,32,0.306613,0.474801,0.0191
15,14,2,1546908575,1.00,0.265150,26,0.306613,0.474801,0.0191
15,14,2,1555973850,0.24,0.249737,28,0.306613,0.474801,0.0191
15,14,2,1561697930,1.00,0.230471,36,0.314309,0.452210,0.0031
15,14,2,1561848847,1.00,0.238178,36,0.314309,0.474801,0.0201
15,14,2,1562482739,1.00,0.242030,34,0.314309,0.474801,0.0048
15,14,2,1562855042,0.24,0.269003,36,0.306613,0.474801,0.0191
15,14,2,156532840,1.00,0.245884,28,0.306613,0.474801,0.0191
15,14,2,1565474021,1.00,0.234324,36,0.314309,0.474801,0.0070
15,14,2,1566575732,1.00,0.257444,28,0.306613,0.474801,0.0191
15,14,2,1567392547,1.00,0.234324,34,0.314309,0.468148,0.0161
15,14,2,1575922346,1.00,0.253590,32,0.314309,0.474801,0.0151
15,14,2,1576645926,1.00,0.238178,44,0.322041,0.474801,0.0105
15,14,2,1581525025,1.00,0.261296,26,0.306613,0.474801,0.0191
15,14,2,1587608360,1.00,0.242030,26,0.306613,0.474801,0.0191
15,14,2,1588467615,0.24,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1591825128,1.00,0.242030,32,0.314309,0.474801,0.0395
15,14,2,1593907694,0.27,0.257444,26,0.306613,0.474801,0.0191
15,14,2,159559104,0.27,0.253590,26,0.306613,0.474801,0.0191
15,14,2,1595920561,1.00,0.234324,36,0.314309,0.453140,0.0038
15,14,2,1595986412,0.27,0.222764,48,0.329737,0.474656,0.0050
15,14,2,1597679630,1.00,0.230471,40,0.314309,0.474801,0.0239
15,14,2,1598483717,1.00,0.257444,26,0.306613,0.474801,0.0191
15,14,2,1598633045,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1603251629,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1604290761,1.00,0.234324,48,0.322041,0.474801,0.0014
15,14,2,1604784499,1.00,0.242030,34,0.314309,0.457789,0.0082
15,14,2,1607987348,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1608717914,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1609519136,1.00,0.225231,56,0.329737,0.462570,0.0085
15,14,2,1609981990,1.00,0.234324,42,0.322041,0.474801,0.0012
15,14,2,1612236246,1.00,0.245884,38,0.306613,0.474801,0.0191
15,14,2,1612349292,1.00,0.238178,34,0.314309,0.474801,0.0037
15,14,2,1613299923,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1616624562,1.00,0.253590,28,0.306613,0.474801,0.0191
15,14,2,1617428679,1.00,0.261296,28,0.306613,0.474801,0.0191
15,14,2,1618243425,1.00,0.238178,40,0.322041,0.474801,0.0122
15,14,2,1620371521,1.00,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1621360126,1.00,0.238178,32,0.314309,0.474801,0.0098
15,14,2,1623839691,1.00,0.261296,36,0.306613,0.474801,0.0191
15,14,2,1629311922,0.27,0.257444,30,0.306613,0.474801,0.0191
15,14,2,1630414029,0.27,0.257444,24,0.306613,0.474801,0.0191
15,14,2,1631624389,1.00,0.265150,26,0.306613,0.474801,0.0191
15,14,2,1639257339,0.24,0.257444,26,0.306613,0.474801,0.0191
